stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code,tts_stop_name
232836,40783,Castro St & Montezuma Rd,,38.015057,-122.690041,,,0,,,,,Castro Street & Montezuma Road
649926,40784,Castro St (W) & Sir Francis Drake Blvd,,38.01413,-122.695572,,,0,,,,,Castro Street (West) & Sir Francis Drake boulevard
234694,40785,Panoramic Hwy & Pan Toll Ranger Station,,37.904465,-122.603859,,,0,,,,,Panoramic Highway & Pan Toll Ranger Station
235806,40786,Panoramic Hwy & Pan Toll Ranger Station,,37.904499,-122.603996,,,0,,,,,Panoramic Highway & Pan Toll Ranger Station
234706,40787,897 Panoramic Hwy Bootjack Parking Lot,,37.909222,-122.601204,,,0,,,,,eight nine seven Panoramic Highway Bootjack Parking Lot
235788,40788,895 Panoramic Hwy Bootjack Parking Lot,,37.909458,-122.60173,,,0,,,,,eight nine five Panoramic Highway Bootjack Parking Lot
237983,40789,Panoramic Hwy & Edgewood Av,,37.910057,-122.57708,,,0,,,1,,Panoramic Highway & Edgewood Avenue
235612,40790,Panoramic Hwy & Edgewood Av,,37.910583,-122.576996,,,0,,,,,Panoramic Highway & Edgewood Avenue
234861,40791,Panoramic Hwy & Park Av,,37.903872,-122.569739,,,0,,,,,Panoramic Highway & Park Avenue
254518,40792,Panoramic Hwy & Park Av,,37.904621,-122.570275,,,0,,,,,Panoramic Highway & Park Avenue
234874,40793,Panoramic Hwy & Ridge Av,,37.901028,-122.567703,,,0,,,,,Panoramic Highway & Ridge Avenue
235571,40794,Panoramic Hwy & Ridge Av,,37.901028,-122.567284,,,0,,,,,Panoramic Highway & Ridge Avenue
234905,40795,Panoramic Hwy & Bayview Dr,,37.896763,-122.560333,,,0,,,,,Panoramic Highway & Bayview Drive
235531,40796,Panoramic Hwy & Bayview Dr,,37.896919,-122.560455,,,0,,,,,Panoramic Highway & Bayview Drive
235513,40797,Panoramic Hwy & Muir Woods Rd,,37.89307,-122.556999,,,0,,,,,Panoramic Highway & Muir Woods Road
234916,40798,Panoramic Hwy & Sequoia Valley Rd,,37.8936,-122.556999,,,0,,,,,Panoramic Highway & Sequoia Valley Road
233100,40800,Inverness Store,,38.096519,-122.851524,,,0,,,,,Inverness Store
233150,40801,Sir Francis Drake Blvd & Balboa Av,,38.063099,-122.820641,,,0,,,,,Sir Francis Drake Boulevard & Balboa Avenue
237982,40802,Sir Francis Drake Blvd & Balboa Av,,38.062881,-122.820015,,,0,,,,,Sir Francis Drake Boulevard & Balboa Avenue
233272,40803,Bear Valley Visitor Center,,38.04103191,-122.7999982,,,0,,,1,,Bear Valley Visitor Center
236812,40806,Olema Campground - Shoreline Hwy & Sir Francis Drake Blvd,,38.044006,-122.789749,,,0,,,1,,Olema Campground-Shoreline Highway & Sir Francis Drake boulevard
233175,40807,Pt Reyes Downtown-Shoreline Hwy & 3rd St,,38.067871,-122.805611,,,0,,,1,,Point Reyes Downtown-Shoreline Highway & 3rd Street
233988,40808,Sir Francis Drake Blvd & Samuel P Taylor Park,,38.019627,-122.729507,,,0,,,,,Sir Francis Drake Boulevard & Samuel P Taylor Park
234030,40810,Sir Francis Drake Blvd & W Cintura Av,,38.012344,-122.701393,,,0,,,,,Sir Francis Drake Boulevard & West Cintura Avenue
232856,40811,Sir Francis Drake Blvd & W Cintura Av,,38.011963,-122.70211,,,0,,,1,,Sir Francis Drake Boulevard & West Cintura Avenue
233392,40812,Sir Francis Drake Blvd & Montezuma Rd,,38.014977,-122.690056,,,0,,,,,Sir Francis Drake Boulevard & Montezuma Road
649928,40813,Sir Francis Drake Blvd & Tamal Rd,,38.015358,-122.688744,,,0,,,,,Sir Francis Drake Boulevard & Tamil Road
233410,40814,Sir Francis Drake Blvd & Lagunitas School Rd,,38.016315,-122.675964,,,0,,,,,Sir Francis Drake Boulevard & Lahguh nitas School Road
232822,40815,Sir Francis Drake Blvd & Lagunitas School Rd,,38.016491,-122.676315,,,0,,,,,Sir Francis Drake Boulevard & Lahguh nitas School Road
233427,40816,San Geronimo Valley Dr & Creamery Rd,,38.014347,-122.668182,,,0,,,,,San Geronimo Valley Drive & Creamery Road
377779,40818,8185 Sir Francis Drake Blvd,,38.019611,-122.729813,,,0,,,,,eight one eight five Sir Francis Drake boulevard
233462,40820,Park St & Central Av,,38.012112,-122.643715,,,0,,,,,Park Street & Central Avenue
236082,40823,Audubon Canyon Ranch,,37.930042,-122.682999,,,0,,,,,Audubon Canyon Ranch
234339,40824,Shoreline Hwy & Audobon Fire Rd,,37.929958,-122.682579,,,0,,,1,,Shoreline Hwy & Audobon Fire Rd
310147,41005,Drake Av & Pacheco St,,37.870689,-122.513466,,,0,,,,,Drake Avenue & Pacheco Street
483939,41026,Olive Av & Kenwood Ct,,38.110092,-122.563393,,,0,,,,,Olive Avenue & Kenwood Court
483938,41028,Olive Av & Westwood Dr,,38.109112,-122.559341,,,0,,,,,Olive Avenue & Westwood Drive
480983,41032,Olive Av & Lea Dr,,38.105736,-122.549957,,,0,,,,,Olive Avenue & Layuh Drive
483717,41038,E Blithedale Ave & Camino Alto,,37.900585,-122.528886,,,0,,,,,East Blithedale Avenue & Camino Alto
352160,41039,Nova Albion Way & Montecillo Rd,,38.004139,-122.552353,,,0,,,,,Nova Albion Way & Montehseeo Road
258825,41042,Bridgeway & Coloma St,,37.868438,-122.50233,,,0,,,1,,Bridgeway & Coloma Street
484374,41043,Rowland Blvd & Redwood Blvd,,38.090131,-122.562029,,,0,,,,,Rowland Boulevard & Redwood boulevard
5365329,41046,Redwood Blvd & Escallonia Dr,,38.115982,-122.567413,,,0,,,1,,Redwood Boulevard & Escallonia Drive
483988,41047,Redwood Blvd & Rush Creek Place,,38.116036,-122.567046,,,0,,,1,,Redwood Boulevard & Rush Creek Place
483990,41048,San Marin Dr & East Campus Dr,,38.120674,-122.569168,,,0,,,1,,San Muhrin Drive & East Campus Drive
483916,41049,San Marin Dr & Santolina Dr,,38.120571,-122.569687,,,0,,,,,San Muhrin Drive & Santolina Drive
445921,41071,Bon Air Rd & Magnolia Ave,,37.943371,-122.53981,,,0,,,1,,Bawn Air Road & Magnolia Avenue
307243,41072,Marin Health Medical Center-250 Bon Air Rd,,37.94696,-122.537308,,,0,,,1,,Muhrin Health Medical Center-Two Fifty Bawn Air Road
498042,41073,Bon Air Rd & MHMC Emergency Entrance Rd,,37.94879557,-122.536288,,,0,,,1,,Bawn Air Road & MHMC Emergency Entrance Road
483991,41074,San Marin Dr & West Campus Dr,,38.12134417912914,-122.5755112,,,0,,,1,,San Muhrin Drive & West Campus Drive
483915,41075,San Marin Dr & Somerset Dr,,38.12075,-122.578644,,,0,,,,,San Muhrin Drive & Somerset Drive
2498849,41094,1525 Francisco Blvd E,,37.952511,-122.496984,,,0,,,,,Fifteen Twenty Five Francisco Boulevard East
2498850,41095,Irene St & Francisco Blvd E,,37.956725,-122.500344,,,0,,,,,Irene Street & Francisco Boulevard East
2504921,41098,Hwy 101 @ DeLong Ave Bus Pad,,38.10444,-122.561367,,,0,,,1,,Highway one o one at DeLong Avenue Bus Pad
2505826,41099,Hwy 101 @ DeLong Ave Bus Pad,,38.104446,-122.562602,,,0,,,,,Highway one o one at DeLong Avenue Bus Pad
71796,41157,Union St & Mission Av,,37.97208,-122.515572,,,0,,,1,,Union Street & Mission Avenue
71801,41158,Mission Av & Mary St,,37.972668,-122.516739,,,0,,,1,,Mission Avenue & Mary Street
71770,41159,Mission Av & Mary St,,37.972534,-122.516876,,,0,,,1,,Mission Avenue & Mary Street
71774,41160,Union St & Fourth St,,37.970993,-122.516357,,,0,,,1,,Union Street & Fourth Street
5364574,41172,Seventh St & Novato Blvd,,38.107159,-122.578484,,,0,,,,,Seventh Street & Novato boulevard
483662,41189,Paradise Dr & Ranch Rd,,37.918461,-122.483917,,,0,,,,,Paradise Drive & Ranch Road
483655,41190,Paradise Dr & Ranch Rd,,37.918549,-122.483841,,,0,,,,,Paradise Drive & Ranch Road
484377,41306,Rowland Blvd At Vintage Oaks Entrance,,38.08919044676559,-122.5512327,,,0,,,1,,Rowland Boulevard At Vintage Oaks Entrance
484378,41307,Vintage Way At Sleep Train,,38.087727,-122.55336,,,0,,,1,,Vintage Way At Sleep Train
484379,41308,Vintage Way At Fresh Choice,,38.0924,-122.555862,,,0,,,1,,Vintage Way At Fresh Choice
484380,41310,Rowland Blvd & Rowland Way,,38.093723,-122.557098,,,0,,,1,,Rowland Boulevard & Rowland Way
513828,41311,Rowland Blvd  & Rowland Way,,38.093521,-122.556961,,,0,,,1,,Rowland Boulevard & Rowland Way
484012,41314,Hamilton Pkwy At Marin Airporter,,38.061626,-122.530746,,,0,,,1,,Hamilton Parkway At Muhrin Airporter
480730,41315,Hamilton Pkwy & Chapel Hill Rd,,38.058834,-122.522148,,,0,,,,,Hamilton Parkway & Chapel Hill Road
483845,41316,Hamilton Pkwy & Sunny Cove Dr,,38.058914,-122.52121,,,0,,,,,Hamilton Parkway & Sunny Cove Drive
484336,41317,Hamilton Theatre Parking Lot,,38.056629,-122.519379,,,0,,,1,,Hamilton Theatre Parking Lot
483753,41318,Hamilton Main Gate Rd & Martin Dr,,38.056274,-122.529083,,,0,,,1,,Hamilton Main Gate Road & Martin Drive
237320,41320,33 San Clemente Dr,,37.922466,-122.510498,,,0,,,,,Thirty Three San Clemente Drive
237008,41321,Brighton Ave & Wharf Rd,,37.909275,-122.686546,,,0,,,1,,Brighton Avenue & Wharf Road
484404,41326,Health & Human Services,,38.020657,-122.536041,,,0,,,1,,Health & Human Services
350529,41327,Smith Ranch Rd At Cinemark,,38.019527,-122.532745,,,0,,,1,,Smith Ranch Road At Cinemark
484402,41328,Smith Ranch Rd At Contempo Marin,,38.018431,-122.528271,,,0,,,,,Smith Ranch Road At Contempo Muhrin
484403,41329,Smith Ranch Rd At Cinemark,,38.019812599899296,-122.5334372,,,0,,,1,,Smith Ranch Road At Cinemark
484419,41330,Marin Civic Center-Judge Haley Dr & Civic Ctr Dr,,37.998219,-122.531242,,,0,,,1,,Muhrin Civic Center-Judge Haley Drive & Civic Court Drive
2498727,41332,Shoreline Pkwy @ Target,,37.953232,-122.490639,,,0,,,1,,Shoreline Parkway at Target
498047,41333,Larkspur Landing Cir & Lincoln Village Cir,,37.946812,-122.506561,,,0,,,1,,Larkspur Landing Circle & Lincoln Village Circle
498048,41334,600 Larkspur Landing Circle,,37.947529,-122.511452,,,0,,,1,,Six Hundred Larkspur Landing Circle
483879,41335,Vineyard Rd & Wilson Av,,38.105675,-122.595589,,,0,,,,,Vineyard Road & Wilson Avenue
1512445,41350,Montecillo Rd At Kaiser Hospital Lot A,,38.003909,-122.553239,,,0,,,,,Montehseeo Road At Kaiser Hospital Lot A
1869636,41351,Bon Air Rd & Schultz Memorial Dr,,37.948982,-122.536263,,,0,,,,,Bawn Air Road & Schultz Memorial Drive
1915023,41352,Via Casitas & El Portal Dr,,37.947136,-122.529243,,,0,,,1,,Via Casitas & El Portal Drive
1915028,41353,Via Casitas & El Portal Dr,,37.947094,-122.529419,,,0,,,1,,Via Casitas & El Portal Drive
1915025,41354,S Eliseo Dr & Via Belardo,,37.945072,-122.528717,,,0,,,1,,South Elleseeo Drive & Via Belardo
1915029,41355,630 S Eliseo Dr,,37.945118,-122.53019,,,0,,,,,Six Thirty South Elleseeo Drive
1915024,41356,S Eliseo Dr At Hamilton Park,,37.943821,-122.53566,,,0,,,1,,South Elleseeo Drive At Hamilton Park
1915030,41357,1220 S Eliseo Dr,,37.943935,-122.535553,,,0,,,1,,Twelve Twenty South Elleseeo Drive
5388034,41360,Sir Francis Drake Blvd & Bank St,,37.975494,-122.561607,,,0,,,,,Sir Francis Drake Boulevard & Bank Street
5387876,41361,Sir Francis Drake Blvd & Bank St,,37.975231,-122.561897,,,0,,,,,Sir Francis Drake Boulevard & Bank Street
8621574,41363,5 Bon Air Rd,,37.943752,-122.539776,,,0,,,,,Five Bawn Air Road
9291752,41364,Hamilton Pkwy & Aberdeen Rd,,38.05952121171928,-122.5260886,,,0,,,,,Hamilton Parkway & Aberdeen Road
9291749,41365,Hamilton Pkwy & Aberdeen Rd,,38.059595405662854,-122.5264293,,,0,,,,,Hamilton Parkway & Aberdeen Road
10814685,41366,Reed Blvd & Belvedere Dr,NS-Reed Blvd & Belvedere Dr Southbound,37.89893,-122.513663,,,0,,,1,,Reed Blvd & Belvedere Dr Southbound
232810,42000,San Geronimo Valley Dr & Creamery Rd,,38.0144,-122.667946,,,0,,,,,San Geronimo Valley Drive & Creamery Road
484047,42008,San Clemente Parking  Lot,,37.919956,-122.499901,,,0,,,1,,San Clemente Parking Lot
445930,42009,College Ave & Kent Ave,,37.951672,-122.549774,,,0,,,1,,College Avenue & Kent Avenue
230032,42010,Paradise Dr & US 101 Overpass,,37.926266,-122.514053,,,0,,,1,,Paradise Drive & US one o one Overpass
1566566,42011,Hwy 101 @ Alameda Del Prado Bus Pad,,38.048515,-122.531705,,,0,,,1,,Highway one o one at Alameda Del Prado Bus Pad
483758,42012,Alameda Del Prado & Alameda De La Loma,,38.064953,-122.539505,,,0,,,,,Alameda Del Prado & Alameda De La Loma
1877103,42020,College Ave & Kent Ave,,37.950897,-122.549591,,,0,,,,,College Avenue & Kent Avenue
5959746,42027,Hwy 101 @ Terra Linda Bus Pad NB,,38.005901,-122.540374,,,0,,,,,Highway one o one at Terra Linda Bus Pad Northbound
484007,42032,Marinwood Bus Pad Hwy 101 @ Saint Vincent's Dr,,38.033658,-122.536729,,,0,,,,,Muhrin would Bus Pad Highway one o one at Saint Vincent's Drive
483737,42054,Tiburon Blvd & San Rafael Av,,37.88395290382162,-122.4720391,,,0,,,,,Tibur-on Boulevard & San Rafael Avenue
258784,42103,Bridgeway & W Harbor Dr,,37.866898,-122.501091,,,0,,,1,,Bridgeway & West Harbor Drive
483725,42108,Tamal Vista Blvd & Council Crest Dr,,37.930038,-122.518028,,,0,,,1,,Tamil Vista Boulevard & Council Crest Drive
5954249,42112,Hwy 101 @ Terra Linda Bus Pad SB,,38.00794,-122.542233,,,0,,,,,Highway one o one at Terra Linda Bus Pad Southbound
484015,42113,Marinwood Bus Pad Hwy 101 @ Miller Creek Rd,,38.034155,-122.537432,,,0,,,1,,Muhrin would Bus Pad Highway one o one at Miller Creek Road
484458,42114,Enfrente Rd & Salvatore Dr,,38.067197,-122.538732,,,0,,,1,,Enfrente Road & Salvatore Drive
483693,42130,Belvedere Dr & Redwood Hwy Frontage Rd,,37.897804,-122.514313,,,0,,,1,,Belvedere Drive & Redwood Highway Frontage Road
71884,42131,N San Pedro Rd & La Pasada Way,,38.010868,-122.517319,,,0,,,,,North San Pedro Road & La Pasada Way
483724,42146,Redwood High School,,37.937679,-122.523384,,,0,,,1,,Redwood High School
5365063,42147,Novato San Marin SMART Station,,38.120578,-122.566266,,,0,,,1,,Novato San Muhrin SMART Station
70123,44001,San Rafael Transit Center-Platform B,Platform B SB,37.971094,-122.522601,,,0,6181269,,1,,San Rafael Transit Center
4890417,44002,San Rafael Transit Center-Platform A,Platform A SB,37.97087,-122.522385,,,0,6181269,,1,,San Rafael Transit Center
4892584,44003,San Rafael Transit Center-Platform B,Platform B NB,37.971194,-122.522698,,,0,6181269,,1,,San Rafael Transit Center
4891560,44005,San Rafael Transit Center-Platform A,Platform A NB,37.971161,-122.522453,,,0,6181269,,1,,San Rafael Transit Center
4891107,44006,San Rafael Transit Center-Platform C,Platform C,37.97113197,-122.5228498,,,0,6181269,,1,,San Rafael Transit Center
4953155,44113,Marin City Hub-Donahue & Terners,,37.871956,-122.511301,,,0,6181268,,1,,Muhrin City Hub-Donahue & Terners
6181268,donter,Marin City Hub-Donahue & Terners,,37.872148,-122.511586,,,1,,,1,,Muhrin City Hub-Donahue & Terners
6181269,srtc,San Rafael Transit Center,,37.971195,-122.522396,,,1,,,1,,San Rafael Transit Center
