route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
1082,Mon-Fri,228004,San Rafael,,0,1016,30,
1082,Mon-Fri,228006,San Rafael,,0,1017,30,
1082,Mon-Fri,228008,San Rafael,,0,1016,30,
1082,Mon-Fri,228010,San Rafael,,0,1017,30,
1082,Mon-Fri,228012,San Rafael,,0,1013,30,
1082,Mon-Fri,228014,San Rafael,,0,1016,30,
1082,Mon-Fri,228016,San Rafael,,0,1017,30,
1082,Mon-Fri,228018,San Rafael,,0,1016,30,
1082,Mon-Fri,228020,San Rafael,,0,1017,30,
1082,Mon-Fri,228022,San Rafael,,0,1016,30,
1082,Mon-Fri,228024,San Rafael,,0,1017,30,
1082,Mon-Fri,228026,San Rafael,,0,1016,30,
1082,Mon-Fri,228028,San Rafael,,0,1017,30,
1082,Mon-Fri,228001,Fairfax Manor,,1,1016,33,
1082,Mon-Fri,228003,Fairfax Manor,,1,1017,33,
1082,Mon-Fri,228005,Fairfax Manor,,1,1016,33,
1082,Mon-Fri,228007,Fairfax Manor,,1,1017,33,
1082,Mon-Fri,228009,Fairfax Manor,,1,1013,33,
1082,Mon-Fri,228011,Fairfax Manor,,1,1016,33,
1082,Mon-Fri,228013,Fairfax Manor,,1,1017,33,
1082,Mon-Fri,228015,Fairfax Manor,,1,1016,33,
1082,Mon-Fri,228017,Fairfax Manor,,1,1017,33,
1082,Mon-Fri,228019,Fairfax Manor,,1,1016,33,
1082,Mon-Fri,228021,Fairfax Manor,,1,1017,33,
1082,Mon-Fri,228023,Fairfax Manor,,1,1016,33,
1082,Mon-Fri,228025,Fairfax Manor,,1,1017,33,
1082,Mon-Fri,228027,Fairfax Manor,,1,1016,33,
1203,Mon-Fri,233002,Santa Venetia,,0,1018,40,
1203,Mon-Fri,233004,Santa Venetia,,0,1019,40,
1203,Mon-Fri,233006,Santa Venetia,,0,1018,40,
1203,Mon-Fri,233008,Santa Venetia,,0,1019,40,
1203,Mon-Fri,233010,Santa Venetia,,0,1018,40,
1203,Mon-Fri,233012,Santa Venetia,,0,1019,40,
1203,Mon-Fri,233014,Santa Venetia,,0,1018,40,
1203,Mon-Fri,233016,Santa Venetia,,0,1019,40,
1203,Mon-Fri,233018,Santa Venetia,,0,1018,40,
1203,Mon-Fri,233020,Santa Venetia,,0,1019,40,
1203,Mon-Fri,233022,Santa Venetia,,0,1018,40,
1203,Mon-Fri,233024,Santa Venetia,,0,1019,40,
1203,Mon-Fri,233026,Santa Venetia - Adrian & Labrea,,0,1019,41,
1203,Mon-Fri,233001,San Rafael,,1,1018,43,
1203,Mon-Fri,233003,San Rafael,,1,1019,43,
1203,Mon-Fri,233005,San Rafael,,1,1018,43,
1203,Mon-Fri,233007,San Rafael,,1,1019,43,
1203,Mon-Fri,233009,San Rafael,,1,1018,43,
1203,Mon-Fri,233011,San Rafael,,1,1019,43,
1203,Mon-Fri,233013,San Rafael,,1,1018,43,
1203,Mon-Fri,233015,San Rafael,,1,1019,43,
1203,Mon-Fri,233017,San Rafael,,1,1018,43,
1203,Mon-Fri,233019,San Rafael,,1,1019,43,
1203,Mon-Fri,233021,San Rafael,,1,1018,43,
1203,Mon-Fri,233023,San Rafael,,1,1019,43,
1203,Mon-Fri,233025,San Rafael,,1,1018,43,
1207,Mon-Fri,68001,San Rafael no BVVC,,0,1054,183,
1207,Mon-Fri,68003,San Rafael via Lagunitas,,0,1055,184,
1207,Mon-Fri,68005,San Rafael,,0,1054,185,
1207,Mon-Fri,68007,San Rafael,,0,1055,185,
1207,Mon-Fri,68009,San Rafael via Lagunitas,,0,1054,184,
1207,Mon-Fri,68011,San Rafael,,0,1056,185,
1207,Mon-Fri,68013,San Rafael,,0,1055,185,
1207,Mon-Fri,68015,San Rafael,,0,1056,185,
1207,Mon-Fri,68017,San Rafael,,0,1055,185,
1207,Mon-Fri,68019,San Rafael,,0,1056,185,
1207,Mon-Fri,68021,San Rafael via Lagunitas,,0,1055,184,
1207,Mon-Fri,68002,Lagunitas,,1,1055,188,
1207,Mon-Fri,68004,Inverness,,1,1054,189,
1207,Mon-Fri,68006,Inverness,,1,1055,189,
1207,Mon-Fri,68008,Inverness,,1,1056,189,
1207,Mon-Fri,68010,Lagunitas,,1,1054,188,
1207,Mon-Fri,68012,Inverness,,1,1055,189,
1207,Mon-Fri,68014,Inverness,,1,1054,189,
1207,Mon-Fri,68016,Inverness,,1,1056,189,
1207,Mon-Fri,68018,Inverness,,1,1055,189,
1207,Mon-Fri,68020,Inverness,,1,1056,189,
1207,Mon-Fri,68022,Lagunitas,,1,1055,188,
1237,Mon-Fri,61001,Sausalito,,0,1050,94,
1237,Mon-Fri,61003,Sausalito,,0,1050,94,
1237,Mon-Fri,61005,Sausalito,,0,1052,94,
1237,Mon-Fri,61007,Sausalito,,0,1053,94,
1237,Mon-Fri,61009,Sausalito,,0,1052,94,
1237,Mon-Fri,61011,Sausalito,,0,1053,94,
1237,Mon-Fri,61013,Sausalito,,0,1051,94,
1237,Mon-Fri,61015,Sausalito,,0,1051,94,
1237,Mon-Fri,61002,Bolinas via Sausalito,,1,1050,109,
1237,Mon-Fri,61004,Bolinas via Sausalito,,1,1053,109,
1237,Mon-Fri,61006,Bolinas via Sausalito,,1,1053,109,
1237,Mon-Fri,61008,Bolinas via Sausalito,,1,1053,109,
1237,Mon-Fri,61010,Bolinas via Sausalito,,1,1052,109,
1237,Mon-Fri,61012,Bolinas via Sausalito,,1,1052,109,
1237,Mon-Fri,61014,Bolinas via Sausalito,,1,1051,109,
1237,Mon-Fri,61016,Bolinas via Sausalito,,1,1051,109,
1244,Mon-Fri,251002,San Marin via Novato,,0,1020,56,
1244,Mon-Fri,251004,San Marin via Novato,,0,1015,56,
1244,Mon-Fri,251006,San Marin,,0,1020,57,
1244,Mon-Fri,251008,San Marin,,0,1015,57,
1244,Mon-Fri,251010,San Marin,,0,1020,57,
1244,Mon-Fri,251012,San Marin,,0,1015,57,
1244,Mon-Fri,251014,San Marin,,0,1020,57,
1244,Mon-Fri,251016,San Marin,,0,1015,57,
1244,Mon-Fri,251018,San Marin,,0,1020,57,
1244,Mon-Fri,251020,San Marin,,0,1015,57,
1244,Mon-Fri,251022,San Marin,,0,1020,57,
1244,Mon-Fri,251024,San Marin,,0,1015,57,
1244,Mon-Fri,251026,San Marin,,0,1020,57,
1244,Mon-Fri,251028,San Marin,,0,1015,57,
1244,Mon-Fri,251001,Hamilton,,1,1020,61,
1244,Mon-Fri,251003,Hamilton,,1,1015,61,
1244,Mon-Fri,251005,Hamilton,,1,1020,61,
1244,Mon-Fri,251007,Hamilton,,1,1015,61,
1244,Mon-Fri,251009,Hamilton,,1,1020,61,
1244,Mon-Fri,251011,Hamilton,,1,1015,61,
1244,Mon-Fri,251013,Hamilton,,1,1020,61,
1244,Mon-Fri,251015,Hamilton,,1,1015,61,
1244,Mon-Fri,251017,Hamilton,,1,1020,61,
1244,Mon-Fri,251019,Hamilton,,1,1015,61,
1244,Mon-Fri,251021,Hamilton,,1,1020,61,
1244,Mon-Fri,251023,Hamilton,,1,1015,61,
1244,Mon-Fri,251025,Hamilton,,1,1020,61,
1244,Mon-Fri,251027,Hamilton,,1,1015,61,
1245,Mon-Fri,257003,Ignacio,,0,1021,63,
1245,Mon-Fri,257005,Ignacio,,0,1022,63,
1245,Mon-Fri,257007,Ignacio,,0,1021,63,
1245,Mon-Fri,257009,Ignacio,,0,1022,63,
1245,Mon-Fri,257011,Ignacio,,0,1021,63,
1245,Mon-Fri,257013,Ignacio,,0,1022,63,
1245,Mon-Fri,257015,Ignacio,,0,1021,63,
1245,Mon-Fri,257017,Ignacio,,0,1022,63,
1245,Mon-Fri,257019,Ignacio,,0,1021,63,
1245,Mon-Fri,257021,Ignacio,,0,1022,63,
1245,Mon-Fri,257023,Ignacio,,0,1021,63,
1245,Mon-Fri,257025,Ignacio,,0,1022,63,
1245,Mon-Fri,257027,Ignacio,,0,1021,63,
1245,Mon-Fri,257029,Ignacio,,0,1022,63,
1245,Mon-Fri,257031,Kaiser,,0,1021,64,
1245,Mon-Fri,257035,Kaiser,,0,1022,64,
1245,Mon-Fri,257001,San Rafael,,1,1021,66,
1245,Mon-Fri,257004,San Rafael,,1,1022,66,
1245,Mon-Fri,257006,San Rafael,,1,1021,66,
1245,Mon-Fri,257008,San Rafael,,1,1022,66,
1245,Mon-Fri,257010,San Rafael,,1,1021,66,
1245,Mon-Fri,257012,San Rafael,,1,1022,66,
1245,Mon-Fri,257014,San Rafael,,1,1021,66,
1245,Mon-Fri,257016,San Rafael,,1,1022,66,
1245,Mon-Fri,257018,San Rafael,,1,1021,66,
1245,Mon-Fri,257020,San Rafael,,1,1022,66,
1245,Mon-Fri,257022,San Rafael,,1,1021,66,
1245,Mon-Fri,257024,San Rafael,,1,1022,66,
1245,Mon-Fri,257026,San Rafael,,1,1021,66,
1245,Mon-Fri,257028,San Rafael,,1,1022,66,
1245,Mon-Fri,257030,San Rafael,,1,1021,66,
1245,Mon-Fri,257032,San Rafael,,1,1022,66,
1245,Mon-Fri,257033,San Rafael via Kaiser,,1,1016,67,
16,Mon-Fri,219001,Tiburon via Strawberry,,0,1013,12,
16,Mon-Fri,219003,Tiburon via Strawberry,,0,1013,13,
16,Mon-Fri,219005,Tiburon via Seminary,,0,1014,11,
16,Mon-Fri,219007,Tiburon via Seminary,,0,1014,11,
16,Mon-Fri,219009,Tiburon via Strawberry,,0,1013,13,
16,Mon-Fri,219011,Tiburon via Seminary,,0,1013,11,
16,Mon-Fri,219013,Tiburon via Seminary,,0,1014,11,
16,Mon-Fri,219015,Tiburon via Seminary,,0,1014,11,
16,Mon-Fri,219017,Tiburon via Seminary,,0,1014,11,
16,Mon-Fri,219019,Tiburon via Seminary,,0,1014,11,
16,Mon-Fri,219021,Tiburon via Seminary,,0,1014,11,
16,Mon-Fri,219023,Tiburon via Seminary,,0,1014,11,
16,Mon-Fri,219025,Tiburon via Seminary,,0,1014,11,
16,Mon-Fri,219027,Tiburon via Seminary,,0,1014,11,
16,Mon-Fri,219029,Tiburon via Seminary,,0,1014,11,
16,Mon-Fri,219031,Tiburon via Seminary,,0,1014,11,
16,Mon-Fri,219033,Tiburon via Seminary,,0,1013,11,
16,Mon-Fri,219035,Tiburon via Seminary,,0,1014,11,
16,Mon-Fri,219037,Tiburon via Seminary,,0,1013,11,
16,Mon-Fri,219039,Tiburon via Seminary,,0,1014,11,
16,Mon-Fri,219041,Tiburon via Seminary,,0,1013,11,
16,Mon-Fri,219043,Tiburon via Seminary,,0,1014,11,
16,Mon-Fri,219047,Tiburon via Seminary,,0,1014,11,
16,Mon-Fri,219049,Tiburon via Seminary,,0,1014,11,
16,Mon-Fri,219051,Tiburon via Seminary,,0,1014,11,
16,Mon-Fri,219002,Seminary via Belvedere,,1,1013,16,
16,Mon-Fri,219004,Strawberry,,1,1013,17,
16,Mon-Fri,219006,Seminary via Belvedere,,1,1014,15,
16,Mon-Fri,219008,Seminary via Belvedere,,1,1013,15,
16,Mon-Fri,219010,Seminary via Belvedere,,1,1014,15,
16,Mon-Fri,219014,Strawberry via Belvedere,,1,1014,18,
16,Mon-Fri,219016,Strawberry via Belvedere,,1,1014,18,
16,Mon-Fri,219018,Strawberry via Belvedere,,1,1014,18,
16,Mon-Fri,219020,Strawberry via Belvedere,,1,1014,18,
16,Mon-Fri,219022,Strawberry via Belvedere,,1,1014,18,
16,Mon-Fri,219024,Strawberry via Belvedere,,1,1014,18,
16,Mon-Fri,219026,Strawberry via Belvedere,,1,1014,18,
16,Mon-Fri,219028,Strawberry via Belvedere,,1,1014,18,
16,Mon-Fri,219030,Strawberry via Belvedere,,1,1014,18,
16,Mon-Fri,219032,Seminary via Belvedere,,1,1014,15,
16,Mon-Fri,219034,Seminary via Belvedere,,1,1013,15,
16,Mon-Fri,219036,Strawberry,,1,1014,20,
16,Mon-Fri,219038,Strawberry,,1,1013,20,
16,Mon-Fri,219040,Seminary via Belvedere,,1,1014,15,
16,Mon-Fri,219042,Strawberry via Belvedere,,1,1013,18,
16,Mon-Fri,219044,Strawberry via Belvedere,,1,1014,18,
16,Mon-Fri,219048,Strawberry via Belvedere,,1,1014,18,
16,Mon-Fri,219050,Strawberry,,1,1014,20,
16,Mon-Fri,219052,Strawberry via Belvedere,,1,1014,18,
1784,Mon-Fri,245000,Smith Ranch Rd Contempo,,0,1019,51,
1784,Mon-Fri,245002,Smith Ranch Rd Contempo,,0,1018,51,
1784,Mon-Fri,245004,Smith Ranch Rd Contempo,,0,1019,51,
1784,Mon-Fri,245006,Smith Ranch Rd Contempo,,0,1018,51,
1784,Mon-Fri,245008,Smith Ranch Rd Contempo,,0,1019,51,
1784,Mon-Fri,245010,Smith Ranch Rd Contempo,,0,1018,51,
1784,Mon-Fri,245012,Smith Ranch Rd Contempo,,0,1019,51,
1784,Mon-Fri,245014,Smith Ranch Rd Contempo,,0,1018,51,
1784,Mon-Fri,245016,Smith Ranch Rd Contempo,,0,1019,51,
1784,Mon-Fri,245018,Smith Ranch Rd Contempo,,0,1018,51,
1784,Mon-Fri,245020,Smith Ranch Rd Contempo,,0,1019,51,
1784,Mon-Fri,245022,Smith Ranch Rd Contempo,,0,1018,51,
1784,Mon-Fri,245001,San Rafael via Contempo,,1,1019,53,
1784,Mon-Fri,245003,San Rafael via Contempo,,1,1018,53,
1784,Mon-Fri,245005,San Rafael via Contempo,,1,1019,53,
1784,Mon-Fri,245007,San Rafael via Contempo,,1,1018,53,
1784,Mon-Fri,245009,San Rafael via Contempo,,1,1019,53,
1784,Mon-Fri,245011,San Rafael via Contempo,,1,1018,53,
1784,Mon-Fri,245013,San Rafael via Contempo,,1,1019,53,
1784,Mon-Fri,245015,San Rafael via Contempo,,1,1018,53,
1784,Mon-Fri,245017,San Rafael via Contempo,,1,1019,53,
1784,Mon-Fri,245019,San Rafael via Contempo,,1,1018,53,
1784,Mon-Fri,245021,San Rafael via Contempo,,1,1019,53,
1784,Mon-Fri,245023,San Rafael via Contempo,,1,1018,53,
1788,Mon-Fri,49002,Novato,,0,1004,87,
1788,Mon-Fri,49004,Novato,,0,1003,87,
1788,Mon-Fri,49006,Novato,,0,1007,87,
1788,Mon-Fri,49008,Novato,,0,1004,87,
1788,Mon-Fri,49010,Novato,,0,1011,87,
1788,Mon-Fri,49012,Novato,,0,1003,87,
1788,Mon-Fri,49014,Novato,,0,1004,87,
1788,Mon-Fri,49016,Novato,,0,1003,87,
1788,Mon-Fri,49018,Novato,,0,1004,87,
1788,Mon-Fri,49020,Novato,,0,1003,87,
1788,Mon-Fri,49022,Novato,,0,1007,87,
1788,Mon-Fri,49024,Novato,,0,1004,87,
1788,Mon-Fri,49026,Novato,,0,1011,87,
1788,Mon-Fri,49028,Novato,,0,1003,87,
1788,Mon-Fri,49030,Novato,,0,1007,87,
1788,Mon-Fri,49032,Novato,,0,1004,87,
1788,Mon-Fri,49034,Novato,,0,1011,87,
1788,Mon-Fri,49036,Novato,,0,1003,87,
1788,Mon-Fri,49038,Novato,,0,1007,87,
1788,Mon-Fri,49040,Novato,,0,1004,87,
1788,Mon-Fri,49042,Novato,,0,1003,87,
1788,Mon-Fri,49044,Novato,,0,1004,87,
1788,Mon-Fri,49046,Novato,,0,1007,87,
1788,Mon-Fri,49048,Novato,,0,1011,87,
1788,Mon-Fri,49050,Novato,,0,1007,87,
1788,Mon-Fri,49052,Novato,,0,1011,87,
1788,Mon-Fri,49001,San Rafael,,1,1003,89,
1788,Mon-Fri,49003,San Rafael,,1,1007,89,
1788,Mon-Fri,49005,San Rafael,,1,1004,89,
1788,Mon-Fri,49007,San Rafael,,1,1011,89,
1788,Mon-Fri,49009,San Rafael,,1,1003,89,
1788,Mon-Fri,49011,San Rafael,,1,1007,89,
1788,Mon-Fri,49013,San Rafael,,1,1004,89,
1788,Mon-Fri,49015,San Rafael,,1,1003,89,
1788,Mon-Fri,49017,San Rafael,,1,1004,89,
1788,Mon-Fri,49019,San Rafael,,1,1003,89,
1788,Mon-Fri,49021,San Rafael,,1,1007,89,
1788,Mon-Fri,49023,San Rafael,,1,1004,89,
1788,Mon-Fri,49025,San Rafael,,1,1011,89,
1788,Mon-Fri,49027,San Rafael,,1,1003,89,
1788,Mon-Fri,49029,San Rafael,,1,1007,89,
1788,Mon-Fri,49031,San Rafael,,1,1004,89,
1788,Mon-Fri,49033,San Rafael,,1,1011,89,
1788,Mon-Fri,49035,San Rafael,,1,1003,89,
1788,Mon-Fri,49037,San Rafael,,1,1007,89,
1788,Mon-Fri,49039,San Rafael,,1,1004,89,
1788,Mon-Fri,49041,San Rafael,,1,1011,89,
1788,Mon-Fri,49043,San Rafael,,1,1003,89,
1788,Mon-Fri,49045,San Rafael,,1,1004,89,
1788,Mon-Fri,49047,San Rafael,,1,1011,89,
1788,Mon-Fri,49049,San Rafael,,1,1007,89,
1788,Mon-Fri,49051,San Rafael,,1,1011,89,
1789,Mon-Fri,22000,San Rafael,,0,1006,24,
1789,Mon-Fri,22002,San Rafael,,0,1002,23,
1789,Mon-Fri,22004,San Rafael,,0,1006,24,
1789,Mon-Fri,22006,San Rafael,,0,1010,23,
1789,Mon-Fri,22008,San Rafael,,0,1006,24,
1789,Mon-Fri,22010,San Rafael,,0,1002,23,
1789,Mon-Fri,22012,San Rafael,,0,1006,24,
1789,Mon-Fri,22014,San Rafael,,0,1010,23,
1789,Mon-Fri,22016,San Rafael,,0,1002,23,
1789,Mon-Fri,22018,San Rafael,,0,1010,23,
1789,Mon-Fri,22020,San Rafael,,0,1002,23,
1789,Mon-Fri,22022,San Rafael,,0,1010,23,
1789,Mon-Fri,22024,San Rafael,,0,1006,24,
1789,Mon-Fri,22026,San Rafael,,0,1002,23,
1789,Mon-Fri,22028,San Rafael,,0,1006,24,
1789,Mon-Fri,22030,San Rafael,,0,1005,23,
1789,Mon-Fri,22032,San Rafael,,0,1006,24,
1789,Mon-Fri,22034,San Rafael,,0,1001,23,
1789,Mon-Fri,22036,San Rafael,,0,1006,24,
1789,Mon-Fri,22038,San Rafael,,0,1012,23,
1789,Mon-Fri,22040,San Rafael,,0,1001,23,
1789,Mon-Fri,22042,San Rafael,,0,1012,23,
1789,Mon-Fri,22044,San Rafael,,0,1001,25,
1789,Mon-Fri,22046,San Rafael,,0,1012,25,
1789,Mon-Fri,22001,San Rafael,,1,1002,27,
1789,Mon-Fri,22003,College of Marin,,1,1006,28,
1789,Mon-Fri,22005,San Rafael,,1,1010,27,
1789,Mon-Fri,22007,College of Marin,,1,1006,28,
1789,Mon-Fri,22009,San Rafael,,1,1002,27,
1789,Mon-Fri,22011,College of Marin,,1,1006,28,
1789,Mon-Fri,22013,San Rafael,,1,1010,27,
1789,Mon-Fri,22015,College of Marin,,1,1006,28,
1789,Mon-Fri,22017,San Rafael,,1,1002,27,
1789,Mon-Fri,22019,San Rafael,,1,1010,27,
1789,Mon-Fri,22021,San Rafael,,1,1002,27,
1789,Mon-Fri,22023,San Rafael,,1,1010,27,
1789,Mon-Fri,22025,San Rafael,,1,1002,27,
1789,Mon-Fri,22027,San Rafael,,1,1010,27,
1789,Mon-Fri,22029,College of Marin,,1,1006,28,
1789,Mon-Fri,22031,San Rafael,,1,1002,27,
1789,Mon-Fri,22033,College of Marin,,1,1006,28,
1789,Mon-Fri,22035,San Rafael,,1,1005,27,
1789,Mon-Fri,22037,College of Marin,,1,1006,28,
1789,Mon-Fri,22039,San Rafael,,1,1001,27,
1789,Mon-Fri,22041,College of Marin,,1,1006,28,
1789,Mon-Fri,22043,San Rafael,,1,1012,27,
1789,Mon-Fri,22045,San Rafael,,1,1001,27,
1789,Mon-Fri,22047,San Rafael,,1,1012,27,
2297,Mon-Fri,17002,San Rafael,,0,1001,2,
2297,Mon-Fri,17006,San Rafael,,0,1005,2,
2297,Mon-Fri,17010,San Rafael,,0,1001,2,
2297,Mon-Fri,17014,San Rafael,,0,1005,2,
2297,Mon-Fri,17016,San Rafael,,0,1001,2,
2297,Mon-Fri,17018,San Rafael,,0,1005,2,
2297,Mon-Fri,17020,San Rafael,,0,1001,2,
2297,Mon-Fri,17022,San Rafael,,0,1005,2,
2297,Mon-Fri,17024,San Rafael,,0,1001,2,
2297,Mon-Fri,17028,San Rafael,,0,1012,2,
2297,Mon-Fri,17032,San Rafael,,0,1010,2,
2297,Mon-Fri,17036,San Rafael,,0,1002,2,
2297,Mon-Fri,17038,San Rafael,,0,1005,2,
2297,Mon-Fri,17040,San Rafael,,0,1002,2,
2297,Mon-Fri,17042,San Rafael via Larkspur Landing,,0,1005,3,
2297,Mon-Fri,17044,San Rafael via Larkspur Landing,,0,1002,3,
2297,Mon-Fri,17046,San Rafael via Larkspur Landing,,0,1005,3,
2297,Mon-Fri,17001,Sausalito,,1,1001,5,
2297,Mon-Fri,17003,Sausalito,,1,1005,5,
2297,Mon-Fri,17007,Sausalito,,1,1001,5,
2297,Mon-Fri,17011,Sausalito,,1,1005,5,
2297,Mon-Fri,17013,Sausalito,,1,1001,5,
2297,Mon-Fri,17015,Sausalito,,1,1005,5,
2297,Mon-Fri,17017,Sausalito,,1,1001,5,
2297,Mon-Fri,17019,Sausalito,,1,1005,5,
2297,Mon-Fri,17021,Sausalito,,1,1001,5,
2297,Mon-Fri,17025,Sausalito,,1,1005,5,
2297,Mon-Fri,17029,Sausalito,,1,1001,5,
2297,Mon-Fri,17033,Sausalito,,1,1012,5,
2297,Mon-Fri,17037,Sausalito,,1,1010,5,
2297,Mon-Fri,17039,Sausalito,,1,1002,5,
2297,Mon-Fri,17041,Sausalito,,1,1005,5,
2297,Mon-Fri,17043,Sausalito,,1,1002,5,
2297,Mon-Fri,17045,Sausalito,,1,1005,5,
2298,Mon-Fri,23001,Canal,,0,91204,35,
2298,Mon-Fri,23003,Canal,,0,91213,35,
2298,Mon-Fri,23005,Canal,,0,91204,35,
2298,Mon-Fri,23007,Canal,,0,91213,35,
2298,Mon-Fri,23009,Canal,,0,91204,35,
2298,Mon-Fri,23011,Canal,,0,91213,35,
2298,Mon-Fri,23013,Canal,,0,91204,35,
2298,Mon-Fri,23015,Canal,,0,91213,35,
2298,Mon-Fri,23017,Canal,,0,91204,35,
2298,Mon-Fri,23019,Canal,,0,91213,35,
2298,Mon-Fri,23021,Canal,,0,91204,35,
2298,Mon-Fri,23023,Canal,,0,91213,35,
2298,Mon-Fri,23025,Canal,,0,91204,35,
2298,Mon-Fri,23027,Canal,,0,91213,35,
2298,Mon-Fri,23029,Canal,,0,91204,35,
2298,Mon-Fri,23002,Fairfax,,1,91204,37,
2298,Mon-Fri,23004,Fairfax,,1,91213,37,
2298,Mon-Fri,23006,Fairfax,,1,91204,37,
2298,Mon-Fri,23008,Fairfax,,1,91213,37,
2298,Mon-Fri,23010,Fairfax,,1,91204,37,
2298,Mon-Fri,23012,Fairfax,,1,91213,37,
2298,Mon-Fri,23014,Fairfax,,1,91204,37,
2298,Mon-Fri,23016,Fairfax,,1,91213,37,
2298,Mon-Fri,23018,Fairfax,,1,91204,37,
2298,Mon-Fri,23020,Fairfax,,1,91213,37,
2298,Mon-Fri,23022,Fairfax,,1,91204,37,
2298,Mon-Fri,23024,Fairfax,,1,91213,37,
2298,Mon-Fri,23026,Fairfax,,1,91204,37,
2298,Mon-Fri,23028,Fairfax,,1,91213,37,
2298,Mon-Fri,23030,Fairfax,,1,91204,37,
2298,Mon-Fri,23032,Manor,,1,91213,38,
2298,Mon-Fri,23034,Manor,,1,91204,38,
2299,Mon-Fri,23101,Canal,,0,91206,45,
2299,Mon-Fri,23103,Canal,,0,91216,45,
2299,Mon-Fri,23105,Canal,,0,91212,45,
2299,Mon-Fri,23107,San Rafael,,0,91206,47,
2299,Mon-Fri,23109,Canal via San Rafael,,0,91222,46,
2299,Mon-Fri,23111,Canal,,0,91223,45,
2299,Mon-Fri,23113,Canal,,0,91219,45,
2299,Mon-Fri,23115,Canal,,0,91222,45,
2299,Mon-Fri,23117,San Rafael,,0,91223,47,
2299,Mon-Fri,23119,San Rafael,,0,91219,47,
2299,Mon-Fri,23102,Manor,,1,91212,49,
2299,Mon-Fri,23104,Manor,,1,91206,49,
2299,Mon-Fri,23108,Manor,,1,91219,49,
2299,Mon-Fri,23110,Manor,,1,91222,49,
2299,Mon-Fri,23112,Manor,,1,91223,49,
2299,Mon-Fri,23114,Manor,,1,91219,49,
2302,Mon-Fri,29002,Canal,,0,91212,69,
2302,Mon-Fri,29004,Canal,,0,91206,69,
2302,Mon-Fri,29006,San Rafael via Marin General,,0,91216,70,
2302,Mon-Fri,29012,Canal,,0,91219,69,
2302,Mon-Fri,29014,Canal,,0,91222,69,
2302,Mon-Fri,29016,Canal,,0,91223,69,
2302,Mon-Fri,29018,Canal,,0,91219,69,
2302,Mon-Fri,29001,Marin Health Medical Center,,1,91206,72,
2302,Mon-Fri,29003,Marin Health Medical Center,,1,91216,72,
2302,Mon-Fri,29005,Marin Health Medical Center,,1,91212,72,
2302,Mon-Fri,29007,Marin Health Medical Center,,1,91219,73,
2302,Mon-Fri,29009,Marin Health Medical Center,,1,91222,72,
2302,Mon-Fri,29011,Marin Health Medical Center,,1,91223,72,
2302,Mon-Fri,29013,Marin Health Medical Center,,1,91219,72,
2302,Mon-Fri,29015,Marin Health Medical Center,,1,91222,72,
2303,Mon-Fri,35002,San Rafael,,0,91202,75,
2303,Mon-Fri,35004,San Rafael,,0,91202,75,
2303,Mon-Fri,35006,San Rafael,,0,91202,75,
2303,Mon-Fri,35008,Novato,,0,91202,76,
2303,Mon-Fri,35010,San Rafael,,0,91209,75,
2303,Mon-Fri,35012,Novato,,0,91205,76,
2303,Mon-Fri,35014,Novato,,0,91210,76,
2303,Mon-Fri,35016,Novato,,0,91214,76,
2303,Mon-Fri,35018,Novato,,0,91202,76,
2303,Mon-Fri,35020,Novato,,0,91205,76,
2303,Mon-Fri,35022,Novato,,0,91210,76,
2303,Mon-Fri,35024,Novato,,0,91214,76,
2303,Mon-Fri,35026,Novato,,0,91202,76,
2303,Mon-Fri,35028,Novato,,0,91205,76,
2303,Mon-Fri,35030,Novato,,0,91210,76,
2303,Mon-Fri,35032,Novato,,0,91214,76,
2303,Mon-Fri,35034,Novato,,0,91202,76,
2303,Mon-Fri,35036,Novato,,0,91205,76,
2303,Mon-Fri,35038,Novato,,0,91210,76,
2303,Mon-Fri,35040,Novato,,0,91214,76,
2303,Mon-Fri,35042,Novato,,0,91202,76,
2303,Mon-Fri,35044,Novato,,0,91205,76,
2303,Mon-Fri,35046,Novato,,0,91210,76,
2303,Mon-Fri,35048,Novato,,0,91214,76,
2303,Mon-Fri,35050,Novato,,0,91202,76,
2303,Mon-Fri,35052,Novato,,0,91205,76,
2303,Mon-Fri,35054,Novato,,0,91210,76,
2303,Mon-Fri,35056,Novato,,0,91214,76,
2303,Mon-Fri,35058,San Rafael,,0,91202,75,
2303,Mon-Fri,35060,Novato,,0,91205,76,
2303,Mon-Fri,35062,San Rafael,,0,91210,75,
2303,Mon-Fri,35064,Novato,,0,91214,76,
2303,Mon-Fri,35066,San Rafael,,0,91226,75,
2303,Mon-Fri,35068,San Rafael,,0,91226,75,
2303,Mon-Fri,35070,San Rafael,,0,91226,75,
2303,Mon-Fri,35072,San Rafael,,0,91226,75,
2303,Mon-Fri,35074,San Rafael,,0,91226,75,
2303,Mon-Fri,35076,San Rafael,,0,91226,75,
2303,Mon-Fri,35078,San Rafael,,0,91226,75,
2303,Mon-Fri,35080,San Rafael,,0,91226,75,
2303,Mon-Fri,35082,San Rafael,,0,91226,75,
2303,Mon-Fri,35084,San Rafael,,0,91226,75,
2303,Mon-Fri,35086,San Rafael,,0,91226,75,
2303,Mon-Fri,35088,San Rafael,,0,91209,75,
